	ActionName	TaskId	TaskName	TaskCode	ModelName	BehaviourType	AnyOfTheseMode	SearchSetGroup	PropertyName	Operator	PropertyValue
	NONE	1863140309	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cceb
	NONE	1863140309	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cc39
	NONE	1863140309	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	429108da-05bf-48f2-9b7d-0570c9f8d4fb
	NONE	1863140309	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43ceb5
	NONE	1863140309	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cd54
	NONE	1863140309	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cd70
	NONE	1863140309	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cd18
	NONE	1863140309	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cd2d
	NONE	1863140309	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d303f9ce-8c36-453f-9602-4e6ae7aa708d
	NONE	184332997	Sub Task L3DO - Install Steel mop up canopies		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AllOfThese	Item.Name	Equals	Anodized_Apollo Grey
	NONE	184332997	Sub Task L3DO - Install Steel mop up canopies		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	8c50e89c-c82c-4adb-860c-2cc5718d98ba
	NONE	1400964329	Sub Task L3DO - Install Steel Canopies mop up polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AllOfThese	Item.Name	Equals	GRM_Lysaght Trim Dek_RFS-002
	NONE	1400964329	Sub Task L3DO - Install Steel Canopies mop up polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	279f29fc-550c-4c96-b80d-5652aee600b6
	NONE	1400964329	Sub Task L3DO - Install Steel Canopies mop up polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	8c50e89c-c82c-4adb-860c-2cc5718d978e
	NONE	1400964329	Sub Task L3DO - Install Steel Canopies mop up polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	8c50e89c-c82c-4adb-860c-2cc5718d9c27
	NONE	1400964329	Sub Task L3DO - Install Steel Canopies mop up polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	279f29fc-550c-4c96-b80d-5652aee60ebf
	NONE	1400964329	Sub Task L3DO - Install Steel Canopies mop up polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	279f29fc-550c-4c96-b80d-5652aee601cb
	NONE	1400964329	Sub Task L3DO - Install Steel Canopies mop up polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	279f29fc-550c-4c96-b80d-5652aee609fd
	NONE	1400964329	Sub Task L3DO - Install Steel Canopies mop up polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	8c50e89c-c82c-4adb-860c-2cc5718d98ba
	NONE	1581871153	Sub Task L3DO - Install Steel Canopies polycarb 		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AllOfThese	Item.Name	Equals	GRM_Lysaght Trim Dek_MTL-303
	NONE	1581871153	Sub Task L3DO - Install Steel Canopies polycarb 		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	429108da-05bf-48f2-9b7d-0570c9f8d4c7
	NONE	1581871153	Sub Task L3DO - Install Steel Canopies polycarb 		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43ce69
	NONE	1581871153	Sub Task L3DO - Install Steel Canopies polycarb 		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43ce0a
	NONE	1581871153	Sub Task L3DO - Install Steel Canopies polycarb 		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43ce17
	NONE	1581871153	Sub Task L3DO - Install Steel Canopies polycarb 		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cee4
	NONE	1581871153	Sub Task L3DO - Install Steel Canopies polycarb 		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43ce8d
	NONE	1581871153	Sub Task L3DO - Install Steel Canopies polycarb 		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	79090bca-0dc7-4ce9-8821-00202e8cf37e
	NONE	1581871153	Sub Task L3DO - Install Steel Canopies polycarb 		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cc1a
	NONE	1581871153	Sub Task L3DO - Install Steel Canopies polycarb 		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cc77
	NONE	1581871153	Sub Task L3DO - Install Steel Canopies polycarb 		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cc5f
	NONE	1581871153	Sub Task L3DO - Install Steel Canopies polycarb 		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cdb6
	NONE	1581871153	Sub Task L3DO - Install Steel Canopies polycarb 		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cd9f
	NONE	1581871153	Sub Task L3DO - Install Steel Canopies polycarb 		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	8c50e89c-c82c-4adb-860c-2cc5718d8f29
	NONE	1581871153	Sub Task L3DO - Install Steel Canopies polycarb 		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d303f9ce-8c36-453f-9602-4e6ae7abad60
	NONE	1416352567	Sub Task L3DO - Install Steel Canopies leftovers		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AllOfThese	Item.Name	Equals	Anodized_Apollo Grey
	NONE	1416352567	Sub Task L3DO - Install Steel Canopies leftovers		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	429108da-05bf-48f2-9b7d-0570c9f8d708
	NONE	30617083	Sub Task L3DO - Install Steel Canopies polycarb leftovers		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AllOfThese	Item.Name	Equals	GRM_Lysaght Trim Dek_RFS-002
	NONE	30617083	Sub Task L3DO - Install Steel Canopies polycarb leftovers		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	8c50e89c-c82c-4adb-860c-2cc5718d94b1
	NONE	30617083	Sub Task L3DO - Install Steel Canopies polycarb leftovers		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	8c50e89c-c82c-4adb-860c-2cc5718d9ae6
	NONE	30617083	Sub Task L3DO - Install Steel Canopies polycarb leftovers		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	279f29fc-550c-4c96-b80d-5652aee60da2
	NONE	30617083	Sub Task L3DO - Install Steel Canopies polycarb leftovers		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	279f29fc-550c-4c96-b80d-5652aee60d46
	NONE	30617083	Sub Task L3DO - Install Steel Canopies polycarb leftovers		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	429108da-05bf-48f2-9b7d-0570c9f8d708
	NONE	30617083	Sub Task L3DO - Install Steel Canopies polycarb leftovers		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	279f29fc-550c-4c96-b80d-5652aee60b71
	NONE	30617083	Sub Task L3DO - Install Steel Canopies polycarb leftovers		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	8c50e89c-c82c-4adb-860c-2cc5718d8491
	NONE	81568004	Sub Task MH_Task to link models to hide or persist		V01_Coo-Shared-CP16007(02)-VRS-C1-M3-0003-Stru_MODIFIED_AUR.nwc	Demolition	And	AllOfThese	Item.Material	Equals	Phase - Exist
